Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	OSM	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
227.2042	7.1761		0.97817	0.020004		3.3386e-10	0.00033386	0.023939	0.0017588	-1.6419e-05	1.5882e-05	9.4177e-05	0.1	4.9541	0.026331	7.1996e-07	0.99998	2.243e-05	0.010124	0.0099077	0.009751	0.00071817	0.029652	7.5287e-15	7.4863e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010319	4.5079e-12	7.5288e-12	0.0046666	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2126	7.9071e-10	1.4283e-13
228.2042	7.176		0.97816	0.020004		3.3424e-10	0.00033424	0.023966	0.0017608	-1.6431e-05	1.5921e-05	9.4288e-05	0.1	4.9694	0.026258	7.2318e-07	0.99998	2.243e-05	0.010124	0.0099076	0.0097507	0.00071897	0.029651	7.5288e-15	7.4863e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010319	4.5079e-12	7.5288e-12	0.0046675	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.235	7.9068e-10	1.4404e-13
229.2042	7.176		0.97816	0.020004		3.3462e-10	0.00033462	0.023993	0.0017627	-1.6446e-05	1.5962e-05	9.4401e-05	0.1	4.9847	0.026184	7.2641e-07	0.99998	2.243e-05	0.010124	0.0099075	0.0097505	0.00071978	0.02965	7.5288e-15	7.4863e-10	0.93591	0.064086	3.9954e-06	8.999	0.0010319	4.5079e-12	7.5289e-12	0.0046683	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2575	7.9066e-10	1.4526e-13
230.2042	7.176		0.97816	0.020004		3.3501e-10	0.00033501	0.024019	0.0017647	-1.6459e-05	1.6002e-05	9.4513e-05	0.1	5	0.026111	7.2963e-07	0.99998	2.243e-05	0.010124	0.0099074	0.0097502	0.00072058	0.029649	7.5289e-15	7.4863e-10	0.93591	0.064086	3.9927e-06	8.999	0.0010319	4.5079e-12	7.5289e-12	0.0046692	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.2799	7.9063e-10	1.4648e-13
231.2042	7.176		0.97816	0.020004		3.3539e-10	0.00033539	0.024046	0.0017667	-1.6474e-05	1.6042e-05	9.4626e-05	0.1	5.0153	0.026039	7.3286e-07	0.99998	2.243e-05	0.010124	0.0099073	0.0097499	0.00072138	0.029648	7.5289e-15	7.4863e-10	0.93591	0.064086	3.996e-06	8.999	0.0010319	4.5079e-12	7.529e-12	0.00467	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3023	7.9061e-10	1.4771e-13
232.2042	7.1759		0.97816	0.020004		3.3578e-10	0.00033578	0.024073	0.0017687	-1.649e-05	1.6082e-05	9.474e-05	0.1	5.0306	0.025966	7.3608e-07	0.99998	2.243e-05	0.010124	0.0099072	0.0097496	0.00072219	0.029647	7.529e-15	7.4863e-10	0.93591	0.064086	3.9922e-06	8.999	0.0010319	4.5079e-12	7.529e-12	0.0046709	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3248	7.9058e-10	1.4894e-13
233.2042	7.1759		0.97816	0.020004		3.3617e-10	0.00033617	0.0241	0.0017707	-1.6505e-05	1.6122e-05	9.4854e-05	0.1	5.0458	0.025894	7.3931e-07	0.99998	2.243e-05	0.010124	0.0099071	0.0097493	0.000723	0.029646	7.529e-15	7.4863e-10	0.93591	0.064086	3.9967e-06	8.999	0.0010319	4.5079e-12	7.529e-12	0.0046717	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3472	7.9056e-10	1.5018e-13
234.2042	7.1759		0.97815	0.020004		3.3655e-10	0.00033655	0.024127	0.0017727	-1.6522e-05	1.6162e-05	9.4968e-05	0.1	5.0611	0.025822	7.4253e-07	0.99998	2.243e-05	0.010125	0.009907	0.0097491	0.00072381	0.029645	7.529e-15	7.4863e-10	0.93591	0.064086	3.9914e-06	8.999	0.0010319	4.5079e-12	7.5291e-12	0.0046726	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3696	7.9053e-10	1.5143e-13
235.2042	7.1758		0.97815	0.020004		3.3694e-10	0.00033694	0.024154	0.0017747	-1.6539e-05	1.6202e-05	9.5082e-05	0.1	5.0764	0.02575	7.4576e-07	0.99998	2.243e-05	0.010125	0.0099069	0.0097488	0.00072462	0.029644	7.5291e-15	7.4863e-10	0.93591	0.064086	3.9976e-06	8.999	0.0010319	4.5079e-12	7.5291e-12	0.0046734	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.3921	7.9051e-10	1.5268e-13
236.2042	7.1758		0.97815	0.020004		3.3733e-10	0.00033733	0.024181	0.0017767	-1.6556e-05	1.6242e-05	9.5197e-05	0.1	5.0917	0.025679	7.4898e-07	0.99998	2.243e-05	0.010125	0.0099068	0.0097485	0.00072544	0.029643	7.5291e-15	7.4864e-10	0.93591	0.064086	3.9903e-06	8.999	0.0010319	4.5079e-12	7.5292e-12	0.0046743	0.99821	0.98241	0.017536	2.4337e-05	0.0002243	6.4145	7.9048e-10	1.5394e-13
237.2042	7.1758		0.97815	0.020004		3.3772e-10	0.00033772	0.024208	0.0017787	-1.6574e-05	1.6282e-05	9.5313e-05	0.1	5.1069	0.025607	7.5221e-07	0.99998	2.243e-05	0.010125	0.0099067	0.0097482	0.00072625	0.029642	7.5292e-15	7.4864e-10	0.93591	0.064086	3.9989e-06	8.999	0.0010319	4.5079e-12	7.5292e-12	0.0046751	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.4369	7.9046e-10	1.552e-13
238.2042	7.1758		0.97815	0.020004		3.3811e-10	0.00033811	0.024236	0.0017807	-1.6592e-05	1.6321e-05	9.5428e-05	0.1	5.1222	0.025536	7.5543e-07	0.99998	2.243e-05	0.010125	0.0099066	0.009748	0.00072707	0.029641	7.5292e-15	7.4864e-10	0.93591	0.064086	3.9888e-06	8.999	0.0010319	4.5079e-12	7.5293e-12	0.004676	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.4593	7.9043e-10	1.5647e-13
239.2042	7.1757		0.97815	0.020004		3.3851e-10	0.00033851	0.024263	0.0017827	-1.6611e-05	1.6361e-05	9.5544e-05	0.1	5.1374	0.025465	7.5866e-07	0.99998	2.243e-05	0.010125	0.0099065	0.0097477	0.00072789	0.02964	7.5293e-15	7.4864e-10	0.93591	0.064086	4.0006e-06	8.999	0.0010319	4.5079e-12	7.5293e-12	0.0046768	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.4818	7.9041e-10	1.5775e-13
240.2042	7.1757		0.97814	0.020004		3.389e-10	0.0003389	0.02429	0.0017847	-1.663e-05	1.6401e-05	9.566e-05	0.1	5.1527	0.025394	7.6189e-07	0.99998	2.243e-05	0.010125	0.0099063	0.0097474	0.00072871	0.029639	7.5293e-15	7.4864e-10	0.93591	0.064086	3.9868e-06	8.999	0.0010319	4.5079e-12	7.5294e-12	0.0046777	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.5042	7.9038e-10	1.5903e-13
241.2042	7.1757		0.97814	0.020004		3.3929e-10	0.00033929	0.024318	0.0017868	-1.6647e-05	1.6436e-05	9.5775e-05	0.1	5.168	0.025324	7.6511e-07	0.99998	2.243e-05	0.010126	0.0099062	0.0097471	0.00072953	0.029638	7.5294e-15	7.4864e-10	0.93591	0.064086	3.9906e-06	8.999	0.0010319	4.5079e-12	7.5294e-12	0.0046786	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.5266	7.9035e-10	1.6031e-13
242.2042	7.1757		0.97814	0.020004		3.3969e-10	0.00033969	0.024345	0.0017888	-1.667e-05	1.6481e-05	9.5894e-05	0.1	5.1832	0.025253	7.6834e-07	0.99998	2.243e-05	0.010126	0.0099061	0.0097468	0.00073035	0.029637	7.5294e-15	7.4864e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010319	4.5079e-12	7.5295e-12	0.0046794	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.5491	7.9033e-10	1.616e-13
243.2042	7.1756		0.97814	0.020004		3.4008e-10	0.00034008	0.024373	0.0017908	-1.669e-05	1.6519e-05	9.6011e-05	0.1	5.1985	0.025183	7.7156e-07	0.99998	2.243e-05	0.010126	0.009906	0.0097465	0.00073118	0.029636	7.5295e-15	7.4864e-10	0.93591	0.064086	3.9929e-06	8.999	0.0010319	4.5079e-12	7.5295e-12	0.0046803	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.5715	7.903e-10	1.629e-13
244.2042	7.1756		0.97814	0.020004		3.4048e-10	0.00034048	0.0244	0.0017929	-1.6711e-05	1.6559e-05	9.6129e-05	0.1	5.2137	0.025113	7.7479e-07	0.99998	2.243e-05	0.010126	0.0099059	0.0097463	0.00073201	0.029635	7.5295e-15	7.4864e-10	0.93591	0.064086	3.9954e-06	8.999	0.0010319	4.5079e-12	7.5295e-12	0.0046812	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.5939	7.9028e-10	1.642e-13
245.2042	7.1756		0.97814	0.020004		3.4088e-10	0.00034088	0.024428	0.0017949	-1.6732e-05	1.6598e-05	9.6247e-05	0.1	5.229	0.025044	7.7801e-07	0.99998	2.243e-05	0.010126	0.0099058	0.009746	0.00073284	0.029634	7.5295e-15	7.4865e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010319	4.5079e-12	7.5296e-12	0.004682	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.6164	7.9025e-10	1.6551e-13
246.2042	7.1755		0.97814	0.020004		3.4128e-10	0.00034128	0.024456	0.001797	-1.6754e-05	1.6638e-05	9.6365e-05	0.1	5.2442	0.024974	7.8124e-07	0.99998	2.243e-05	0.010126	0.0099057	0.0097457	0.00073367	0.029633	7.5296e-15	7.4865e-10	0.93591	0.064086	3.996e-06	8.999	0.0010319	4.5079e-12	7.5296e-12	0.0046829	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.6388	7.9023e-10	1.6683e-13
247.2042	7.1755		0.97813	0.020004		3.4168e-10	0.00034168	0.024483	0.001799	-1.6776e-05	1.6677e-05	9.6483e-05	0.1	5.2594	0.024905	7.8447e-07	0.99998	2.243e-05	0.010126	0.0099056	0.0097454	0.0007345	0.029633	7.5296e-15	7.4865e-10	0.93591	0.064086	3.9922e-06	8.999	0.0010319	4.5079e-12	7.5297e-12	0.0046838	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.6612	7.902e-10	1.6815e-13
248.2042	7.1755		0.97813	0.020004		3.4208e-10	0.00034208	0.024511	0.0018011	-1.6799e-05	1.6717e-05	9.6602e-05	0.1	5.2747	0.024836	7.8769e-07	0.99998	2.243e-05	0.010127	0.0099055	0.0097451	0.00073534	0.029632	7.5297e-15	7.4865e-10	0.93591	0.064086	3.9967e-06	8.999	0.0010319	4.5079e-12	7.5297e-12	0.0046847	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.6836	7.9017e-10	1.6947e-13
249.2042	7.1755		0.97813	0.020004		3.4248e-10	0.00034248	0.024539	0.0018031	-1.6822e-05	1.6756e-05	9.6721e-05	0.1	5.2899	0.024767	7.9092e-07	0.99998	2.243e-05	0.010127	0.0099054	0.0097448	0.00073617	0.029631	7.5297e-15	7.4865e-10	0.93591	0.064086	3.9915e-06	8.999	0.0010319	4.5079e-12	7.5298e-12	0.0046855	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.7061	7.9015e-10	1.708e-13
250.2042	7.1754		0.97813	0.020004		3.4288e-10	0.00034288	0.024567	0.0018052	-1.6845e-05	1.6795e-05	9.6841e-05	0.1	5.3052	0.024698	7.9414e-07	0.99998	2.243e-05	0.010127	0.0099053	0.0097445	0.00073701	0.02963	7.5298e-15	7.4865e-10	0.93591	0.064086	3.9976e-06	8.999	0.0010319	4.5079e-12	7.5298e-12	0.0046864	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.7285	7.9012e-10	1.7214e-13
251.2042	7.1754		0.97813	0.020004		3.4328e-10	0.00034328	0.024595	0.0018073	-1.6868e-05	1.6834e-05	9.6961e-05	0.1	5.3204	0.02463	7.9737e-07	0.99998	2.243e-05	0.010127	0.0099052	0.0097442	0.00073785	0.029629	7.5298e-15	7.4865e-10	0.93591	0.064086	3.9904e-06	8.999	0.0010319	4.5079e-12	7.5299e-12	0.0046873	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.7509	7.901e-10	1.7348e-13
252.2042	7.1754		0.97813	0.020004		3.4369e-10	0.00034369	0.024623	0.0018093	-1.6892e-05	1.6874e-05	9.7081e-05	0.1	5.3356	0.024562	8.006e-07	0.99998	2.243e-05	0.010127	0.0099051	0.009744	0.0007387	0.029628	7.5299e-15	7.4865e-10	0.93591	0.064086	3.9988e-06	8.999	0.0010319	4.5079e-12	7.5299e-12	0.0046882	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.7734	7.9007e-10	1.7483e-13
253.2042	7.1753		0.97812	0.020004		3.4409e-10	0.00034409	0.024651	0.0018114	-1.6917e-05	1.6913e-05	9.7201e-05	0.1	5.3508	0.024493	8.0382e-07	0.99998	2.243e-05	0.010127	0.0099049	0.0097437	0.00073954	0.029627	7.5299e-15	7.4865e-10	0.93591	0.064086	3.9889e-06	8.999	0.0010319	4.5079e-12	7.53e-12	0.0046891	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.7958	7.9004e-10	1.7619e-13
254.2042	7.1753		0.97812	0.020004		3.445e-10	0.0003445	0.02468	0.0018135	-1.6941e-05	1.6952e-05	9.7322e-05	0.1	5.3661	0.024426	8.0705e-07	0.99998	2.243e-05	0.010128	0.0099048	0.0097434	0.00074039	0.029626	7.53e-15	7.4866e-10	0.93591	0.064086	4.0006e-06	8.999	0.0010319	4.5079e-12	7.53e-12	0.00469	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.8182	7.9002e-10	1.7755e-13
255.2042	7.1753		0.97812	0.020004		3.449e-10	0.0003449	0.024708	0.0018156	-1.6966e-05	1.6991e-05	9.7443e-05	0.1	5.3813	0.024358	8.1027e-07	0.99998	2.243e-05	0.010128	0.0099047	0.0097431	0.00074123	0.029625	7.53e-15	7.4866e-10	0.93591	0.064086	3.9869e-06	8.999	0.0010319	4.5079e-12	7.5301e-12	0.0046909	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.8406	7.8999e-10	1.7891e-13
256.2042	7.1753		0.97812	0.020004		3.4531e-10	0.00034531	0.024736	0.0018177	-1.699e-05	1.7026e-05	9.7562e-05	0.1	5.3965	0.024291	8.135e-07	0.99998	2.243e-05	0.010128	0.0099046	0.0097428	0.00074208	0.029624	7.5301e-15	7.4866e-10	0.93591	0.064086	3.9907e-06	8.999	0.0010319	4.5079e-12	7.5301e-12	0.0046917	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.8631	7.8997e-10	1.8028e-13
257.2042	7.1752		0.97812	0.020004		3.4572e-10	0.00034572	0.024764	0.0018198	-1.7018e-05	1.7071e-05	9.7686e-05	0.1	5.4117	0.024223	8.1673e-07	0.99998	2.243e-05	0.010128	0.0099045	0.0097425	0.00074293	0.029623	7.5301e-15	7.4866e-10	0.93591	0.064086	3.9942e-06	8.999	0.0010319	4.5079e-12	7.5302e-12	0.0046926	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.8855	7.8994e-10	1.8166e-13
258.2042	7.1752		0.97812	0.020004		3.4613e-10	0.00034613	0.024793	0.0018219	-1.7043e-05	1.7108e-05	9.7807e-05	0.1	5.4269	0.024156	8.1995e-07	0.99998	2.243e-05	0.010128	0.0099044	0.0097422	0.00074379	0.029622	7.5302e-15	7.4866e-10	0.93591	0.064086	3.9929e-06	8.999	0.0010319	4.5079e-12	7.5302e-12	0.0046935	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.9079	7.8991e-10	1.8304e-13
259.2042	7.1752		0.97811	0.020004		3.4654e-10	0.00034654	0.024821	0.001824	-1.707e-05	1.7148e-05	9.793e-05	0.1	5.4421	0.024089	8.2318e-07	0.99998	2.243e-05	0.010128	0.0099043	0.0097419	0.00074464	0.029621	7.5302e-15	7.4866e-10	0.93591	0.064086	3.9954e-06	8.999	0.0010319	4.5079e-12	7.5302e-12	0.0046944	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.9304	7.8989e-10	1.8443e-13
260.2042	7.1752		0.97811	0.020004		3.4695e-10	0.00034695	0.02485	0.0018261	-1.7096e-05	1.7187e-05	9.8052e-05	0.1	5.4573	0.024023	8.2641e-07	0.99998	2.243e-05	0.010128	0.0099042	0.0097416	0.0007455	0.02962	7.5303e-15	7.4866e-10	0.93591	0.064086	3.9928e-06	8.999	0.0010319	4.5079e-12	7.5303e-12	0.0046953	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.9528	7.8986e-10	1.8583e-13
261.2042	7.1751		0.97811	0.020005		3.4736e-10	0.00034736	0.024879	0.0018282	-1.7123e-05	1.7226e-05	9.8175e-05	0.1	5.4725	0.023956	8.2964e-07	0.99998	2.243e-05	0.010129	0.0099041	0.0097413	0.00074636	0.029619	7.5303e-15	7.4866e-10	0.93591	0.064086	3.996e-06	8.999	0.0010319	4.5079e-12	7.5303e-12	0.0046962	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.9752	7.8983e-10	1.8723e-13
262.2042	7.1751		0.97811	0.020005		3.4778e-10	0.00034778	0.024907	0.0018303	-1.715e-05	1.7265e-05	9.8298e-05	0.1	5.4877	0.02389	8.3286e-07	0.99998	2.243e-05	0.010129	0.009904	0.009741	0.00074722	0.029618	7.5303e-15	7.4867e-10	0.93591	0.064086	3.9923e-06	8.999	0.0010319	4.5079e-12	7.5304e-12	0.0046972	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	6.9977	7.8981e-10	1.8864e-13
263.2042	7.1751		0.97811	0.020005		3.4819e-10	0.00034819	0.024936	0.0018325	-1.7177e-05	1.7304e-05	9.8422e-05	0.1	5.5029	0.023824	8.3609e-07	0.99998	2.243e-05	0.010129	0.0099038	0.0097407	0.00074808	0.029617	7.5304e-15	7.4867e-10	0.93591	0.064086	3.9966e-06	8.999	0.0010319	4.5079e-12	7.5304e-12	0.0046981	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.0201	7.8978e-10	1.9005e-13
264.2042	7.175		0.97811	0.020005		3.486e-10	0.0003486	0.024965	0.0018346	-1.7205e-05	1.7344e-05	9.8545e-05	0.1	5.5181	0.023758	8.3932e-07	0.99998	2.243e-05	0.010129	0.0099037	0.0097404	0.00074894	0.029616	7.5304e-15	7.4867e-10	0.93591	0.064086	3.9915e-06	8.999	0.0010319	4.5079e-12	7.5305e-12	0.004699	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.0425	7.8976e-10	1.9146e-13
265.2042	7.175		0.9781	0.020005		3.4902e-10	0.00034902	0.024994	0.0018367	-1.7233e-05	1.7383e-05	9.8669e-05	0.1	5.5333	0.023693	8.4255e-07	0.99998	2.243e-05	0.010129	0.0099036	0.0097401	0.00074981	0.029615	7.5305e-15	7.4867e-10	0.93591	0.064086	3.9975e-06	8.999	0.0010319	4.5079e-12	7.5305e-12	0.0046999	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.0649	7.8973e-10	1.9289e-13
266.2042	7.175		0.9781	0.020005		3.4944e-10	0.00034944	0.025023	0.0018389	-1.7261e-05	1.7422e-05	9.8793e-05	0.1	5.5485	0.023627	8.4577e-07	0.99998	2.243e-05	0.010129	0.0099035	0.0097398	0.00075068	0.029614	7.5305e-15	7.4867e-10	0.93591	0.064086	3.9905e-06	8.999	0.0010319	4.5079e-12	7.5306e-12	0.0047008	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.0874	7.897e-10	1.9432e-13
267.2042	7.1749		0.9781	0.020005		3.4985e-10	0.00034985	0.025052	0.001841	-1.7289e-05	1.7461e-05	9.8918e-05	0.1	5.5637	0.023562	8.49e-07	0.99998	2.243e-05	0.010129	0.0099034	0.0097395	0.00075155	0.029613	7.5306e-15	7.4867e-10	0.93591	0.064086	3.9988e-06	8.999	0.0010319	4.5079e-12	7.5306e-12	0.0047017	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.1098	7.8968e-10	1.9575e-13
268.2042	7.1749		0.9781	0.020005		3.5027e-10	0.00035027	0.025081	0.0018432	-1.7318e-05	1.75e-05	9.9043e-05	0.1	5.5789	0.023497	8.5223e-07	0.99998	2.243e-05	0.01013	0.0099033	0.0097392	0.00075242	0.029612	7.5306e-15	7.4867e-10	0.93591	0.064086	3.989e-06	8.999	0.0010319	4.5079e-12	7.5307e-12	0.0047026	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.1322	7.8965e-10	1.9719e-13
269.2042	7.1749		0.9781	0.020005		3.5069e-10	0.00035069	0.02511	0.0018453	-1.7347e-05	1.7539e-05	9.9168e-05	0.1	5.5941	0.023432	8.5546e-07	0.99998	2.243e-05	0.01013	0.0099032	0.0097389	0.00075329	0.029611	7.5307e-15	7.4867e-10	0.93591	0.064086	4.0005e-06	8.999	0.0010319	4.5079e-12	7.5307e-12	0.0047036	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.1547	7.8962e-10	1.9864e-13
270.2042	7.1749		0.97809	0.020005		3.5111e-10	0.00035111	0.025139	0.0018475	-1.7376e-05	1.7578e-05	9.9293e-05	0.1	5.6093	0.023367	8.5869e-07	0.99998	2.243e-05	0.01013	0.0099031	0.0097386	0.00075417	0.02961	7.5307e-15	7.4868e-10	0.93591	0.064086	3.987e-06	8.999	0.0010319	4.5079e-12	7.5308e-12	0.0047045	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.1771	7.896e-10	2.0009e-13
271.2042	7.1748		0.97809	0.020005		3.5153e-10	0.00035153	0.025168	0.0018496	-1.7404e-05	1.7613e-05	9.9417e-05	0.1	5.6244	0.023303	8.6191e-07	0.99998	2.243e-05	0.01013	0.0099029	0.0097383	0.00075504	0.029609	7.5308e-15	7.4868e-10	0.93591	0.064086	3.9907e-06	8.999	0.001032	4.5079e-12	7.5308e-12	0.0047054	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.1995	7.8957e-10	2.0155e-13
272.2042	7.1748		0.97809	0.020005		3.5195e-10	0.00035195	0.025197	0.0018518	-1.7436e-05	1.7657e-05	9.9545e-05	0.1	5.6396	0.023239	8.6514e-07	0.99998	2.243e-05	0.01013	0.0099028	0.009738	0.00075592	0.029608	7.5308e-15	7.4868e-10	0.93591	0.064086	3.9942e-06	8.999	0.001032	4.5079e-12	7.5309e-12	0.0047063	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.222	7.8954e-10	2.0301e-13
273.2042	7.1748		0.97809	0.020005		3.5238e-10	0.00035238	0.025227	0.001854	-1.7465e-05	1.7695e-05	9.967e-05	0.1	5.6548	0.023175	8.6837e-07	0.99998	2.243e-05	0.01013	0.0099027	0.0097377	0.0007568	0.029607	7.5309e-15	7.4868e-10	0.93591	0.064086	3.9929e-06	8.999	0.001032	4.5079e-12	7.5309e-12	0.0047073	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.2444	7.8952e-10	2.0448e-13
274.2042	7.1747		0.97809	0.020005		3.528e-10	0.0003528	0.025256	0.0018561	-1.7495e-05	1.7735e-05	9.9797e-05	0.1	5.6699	0.023111	8.716e-07	0.99998	2.243e-05	0.010131	0.0099026	0.0097374	0.00075769	0.029606	7.5309e-15	7.4868e-10	0.93591	0.064086	3.9954e-06	8.999	0.001032	4.5079e-12	7.531e-12	0.0047082	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.2668	7.8949e-10	2.0596e-13
275.2042	7.1747		0.97809	0.020005		3.5323e-10	0.00035323	0.025286	0.0018583	-1.7526e-05	1.7774e-05	9.9924e-05	0.1	5.6851	0.023047	8.7483e-07	0.99998	2.243e-05	0.010131	0.0099025	0.0097371	0.00075857	0.029605	7.531e-15	7.4868e-10	0.93591	0.064086	3.9928e-06	8.999	0.001032	4.5079e-12	7.531e-12	0.0047091	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.2892	7.8946e-10	2.0744e-13
276.2042	7.1747		0.97808	0.020005		3.5365e-10	0.00035365	0.025315	0.0018605	-1.7556e-05	1.7813e-05	0.00010005	0.1	5.7003	0.022983	8.7806e-07	0.99998	2.243e-05	0.010131	0.0099024	0.0097368	0.00075946	0.029604	7.531e-15	7.4868e-10	0.93591	0.064086	3.9959e-06	8.999	0.001032	4.5079e-12	7.5311e-12	0.0047101	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.3117	7.8943e-10	2.0893e-13
277.2042	7.1747		0.97808	0.020005		3.5408e-10	0.00035408	0.025345	0.0018627	-1.7587e-05	1.7852e-05	0.00010018	0.1	5.7154	0.02292	8.8129e-07	0.99998	2.243e-05	0.010131	0.0099023	0.0097365	0.00076034	0.029603	7.5311e-15	7.4868e-10	0.93591	0.064086	3.9923e-06	8.999	0.001032	4.5079e-12	7.5311e-12	0.004711	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.3341	7.8941e-10	2.1042e-13
278.2042	7.1746		0.97808	0.020005		3.545e-10	0.0003545	0.025374	0.0018649	-1.7618e-05	1.7891e-05	0.00010031	0.1	5.7306	0.022857	8.8452e-07	0.99998	2.243e-05	0.010131	0.0099021	0.0097362	0.00076123	0.029602	7.5311e-15	7.4869e-10	0.93591	0.064086	3.9966e-06	8.999	0.001032	4.5079e-12	7.5312e-12	0.004712	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.3565	7.8938e-10	2.1192e-13
279.2042	7.1746		0.97808	0.020005		3.5493e-10	0.00035493	0.025404	0.0018671	-1.7649e-05	1.793e-05	0.00010043	0.1	5.7457	0.022794	8.8775e-07	0.99998	2.243e-05	0.010131	0.009902	0.0097359	0.00076213	0.029601	7.5312e-15	7.4869e-10	0.93591	0.064086	3.9915e-06	8.999	0.001032	4.5079e-12	7.5312e-12	0.0047129	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.379	7.8935e-10	2.1343e-13
280.2042	7.1746		0.97808	0.020005		3.5536e-10	0.00035536	0.025434	0.0018693	-1.768e-05	1.797e-05	0.00010056	0.1	5.7609	0.022731	8.9098e-07	0.99998	2.243e-05	0.010131	0.0099019	0.0097356	0.00076302	0.0296	7.5312e-15	7.4869e-10	0.93591	0.064086	3.9975e-06	8.999	0.001032	4.5079e-12	7.5313e-12	0.0047138	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.4014	7.8933e-10	2.1494e-13
281.2042	7.1745		0.97808	0.020005		3.5579e-10	0.00035579	0.025464	0.0018715	-1.7712e-05	1.8009e-05	0.00010069	0.1	5.776	0.022669	8.9421e-07	0.99998	2.243e-05	0.010132	0.0099018	0.0097353	0.00076392	0.029599	7.5313e-15	7.4869e-10	0.93591	0.064086	3.9905e-06	8.999	0.001032	4.5079e-12	7.5313e-12	0.0047148	0.99821	0.98241	0.017536	2.4338e-05	0.0002243	7.4238	7.893e-10	2.1645e-13
