Time	pHLumen	pHStroma	FractionActiveCytochrome	lumenCharge	stromaCharge	TotalChargeDifference	deltapsi	deltapH	pmf	deltamuCl	deltamuMg	deltamuK	LightIntensity	ATP	ActiveATPs	Antheraxanthin	Fdxox	Fdxr	LumenCl	LumenK	LumenMg	LumenProtons	P680ex	P680plus	P700ox	P700r	PCr	PQ	PQH2	PSIIChlEx	PheAnion	PsbSQ	QAox	QBneut	QBred1	QBred2	Thrdx	TotalLEF	Volume	Zeaxanthin
0.64677	7.1998		0.97953	0.020001		9.7351e-11	9.7351e-05	0.00017335	0.00010767	-9.6327e-05	0.00019063	9.6331e-05	0.1	2	0.049957	1.6341e-09	0.99966	0.00034209	0.01	0.0099996	0.0099984	5.2004e-06	7.4969e-15	7.4798e-10	0.022603	0.9774	6.1919e-05	8.9996	0.00037614	4.5057e-12	7.4969e-12	0.00024847	0.99885	0.98863	0.011345	9.9575e-06	0.0034325	0.22578	7.9993e-10	9.9981e-15
0.65333	7.1998		0.97952	0.020001		9.8012e-11	9.8012e-05	0.00017545	0.00010846	-9.6974e-05	0.0001919	9.6978e-05	0.1	2	0.049956	1.6507e-09	0.99966	0.00034132	0.01	0.0099996	0.0099984	5.2636e-06	7.497e-15	7.4798e-10	0.024788	0.97521	6.1946e-05	8.9996	0.0003818	4.5057e-12	7.497e-12	0.0002509	0.99884	0.98856	0.011419	1.009e-05	0.0034249	0.22802	7.9993e-10	9.9981e-15
0.65988	7.1998		0.97952	0.020001		9.8676e-11	9.8676e-05	0.00017757	0.00010925	-9.7624e-05	0.00019317	9.7628e-05	0.1	2	0.049956	1.6673e-09	0.99966	0.00034056	0.01	0.0099996	0.0099984	5.3273e-06	7.4971e-15	7.4799e-10	0.026964	0.97304	5.8121e-05	8.9996	0.00038745	4.5057e-12	7.4972e-12	0.00025334	0.99883	0.98849	0.011492	1.0223e-05	0.0034172	0.23025	7.9992e-10	9.9981e-15
0.66644	7.1998		0.97952	0.020001		9.9343e-11	9.9343e-05	0.00017971	0.00011004	-9.8276e-05	0.00019445	9.8281e-05	0.1	2	0.049955	1.6839e-09	0.99966	0.0003398	0.01	0.0099996	0.0099984	5.3913e-06	7.4973e-15	7.4799e-10	0.029132	0.97087	5.3242e-05	8.9996	0.0003931	4.5057e-12	7.4973e-12	0.00025578	0.99883	0.98841	0.011564	1.0355e-05	0.0034096	0.23248	7.9992e-10	9.998e-15
0.68753	7.1998		0.97952	0.020001		1.0151e-10	0.00010151	0.00018671	0.00011262	-0.0001004	0.00019859	0.0001004	0.1	2	0.049954	1.7372e-09	0.99966	0.00033738	0.01	0.0099996	0.0099983	5.6012e-06	7.4977e-15	7.4799e-10	0.036058	0.96394	4.3119e-05	8.9996	0.00041115	4.5058e-12	7.4977e-12	0.0002636	0.9988	0.98819	0.01179	1.0774e-05	0.0033853	0.23961	7.9992e-10	9.998e-15
0.70862	7.1998		0.97952	0.020001		1.037e-10	0.0001037	0.00019384	0.00011524	-0.00010253	0.00020277	0.00010254	0.1	2	0.049952	1.7906e-09	0.99967	0.00033498	0.01	0.0099996	0.0099982	5.8153e-06	7.4981e-15	7.48e-10	0.042929	0.95707	3.6655e-05	8.9996	0.00042906	4.5059e-12	7.4981e-12	0.0002714	0.99878	0.98797	0.012009	1.1187e-05	0.0033612	0.24668	7.9992e-10	9.998e-15
0.72971	7.1998		0.97952	0.020001		1.059e-10	0.0001059	0.00020111	0.00011787	-0.00010468	0.00020698	0.00010469	0.1	2	0.049951	1.8439e-09	0.99967	0.00033259	0.01	0.0099995	0.0099981	6.0334e-06	7.4985e-15	7.48e-10	0.049744	0.95026	3.3518e-05	8.9996	0.00044678	4.506e-12	7.4985e-12	0.00027919	0.99876	0.98776	0.01222	1.1595e-05	0.0033373	0.2537	7.9991e-10	9.9979e-15
0.79069	7.1998		0.97952	0.020001		1.1228e-10	0.00011228	0.00022279	0.00012554	-0.00011092	0.00021916	0.00011092	0.1	2	0.049946	1.9982e-09	0.99967	0.0003258	0.010001	0.0099995	0.0099979	6.6837e-06	7.4996e-15	7.4802e-10	0.069154	0.93085	2.5484e-05	8.9995	0.00049696	4.5062e-12	7.4997e-12	0.00030163	0.9987	0.98718	0.012797	1.2743e-05	0.0032691	0.27375	7.999e-10	9.9978e-15
0.85166	7.1998		0.97952	0.020002		1.1865e-10	0.00011865	0.00024551	0.00013327	-0.00011713	0.00023128	0.00011714	0.1	2	0.049942	2.1526e-09	0.99968	0.00031917	0.010001	0.0099994	0.0099977	7.3653e-06	7.5007e-15	7.4803e-10	0.088111	0.91189	2.2823e-05	8.9995	0.00054515	4.5063e-12	7.5008e-12	0.00032394	0.99865	0.98665	0.013321	1.3834e-05	0.0032025	0.2934	7.9989e-10	9.9978e-15
0.91263	7.1997		0.97952	0.020002		1.2494e-10	0.00012494	0.00026924	0.00014096	-0.00012325	0.0002432	0.00012326	0.1	2	0.049937	2.3069e-09	0.99969	0.00031269	0.010001	0.0099994	0.0099974	8.0773e-06	7.5018e-15	7.4805e-10	0.10661	0.89339	2.0552e-05	8.9994	0.00059088	4.5065e-12	7.5018e-12	0.00034611	0.9986	0.98618	0.013793	1.4858e-05	0.0031375	0.31266	7.9988e-10	9.9977e-15
0.9736	7.1997		0.97952	0.020002		1.3105e-10	0.00013105	0.00029395	0.00014855	-0.0001292	0.00025476	0.00012921	0.1	2	0.049933	2.4614e-09	0.99969	0.00030638	0.010001	0.0099993	0.0099972	8.8184e-06	7.5028e-15	7.4806e-10	0.12466	0.87534	1.8592e-05	8.9994	0.00063381	4.5067e-12	7.5028e-12	0.00036816	0.99855	0.98575	0.014217	1.5811e-05	0.003074	0.33152	7.9987e-10	9.9976e-15
1.2483	7.1996		0.97951	0.020002		1.5524e-10	0.00015524	0.00041482	0.00017993	-0.00015252	0.00029971	0.00015254	0.1	2	0.049911	3.1578e-09	0.99972	0.00027968	0.010001	0.009999	0.0099958	1.2445e-05	7.5066e-15	7.4812e-10	0.20095	0.79905	1.4079e-05	8.9992	0.00079231	4.5072e-12	7.5067e-12	0.00046591	0.99841	0.98429	0.015666	1.9293e-05	0.002806	0.41205	7.9981e-10	9.9975e-15
1.523	7.1995		0.9795	0.020002		1.7345e-10	0.00017345	0.00054847	0.0002061	-0.00016974	0.00033224	0.00016976	0.1	2	0.049887	3.8554e-09	0.99974	0.00025569	0.010001	0.0099986	0.0099943	1.6454e-05	7.5093e-15	7.4817e-10	0.26952	0.73048	1.1898e-05	8.9991	0.0008961	4.5075e-12	7.5094e-12	0.0005611	0.99832	0.98344	0.016513	2.1501e-05	0.0025652	0.48564	7.9974e-10	9.9976e-15
1.7977	7.1993		0.9795	0.020002		1.8588e-10	0.00018588	0.00069038	0.00022698	-0.00018109	0.00035288	0.00018113	0.1	2	0.049862	4.5542e-09	0.99977	0.00023406	0.010002	0.0099982	0.0099927	2.0711e-05	7.5111e-15	7.482e-10	0.33131	0.66869	1.0566e-05	8.9991	0.00095719	4.5076e-12	7.5112e-12	0.00065382	0.99827	0.98297	0.016984	2.2783e-05	0.0023481	0.55295	7.9966e-10	9.998e-15
2.0725	7.1992		0.97949	0.020003		1.9394e-10	0.00019394	0.00083711	0.00024377	-0.000188	0.00036457	0.00018806	0.1	2	0.049836	5.2544e-09	0.99979	0.00021452	0.010002	0.0099977	0.009991	2.5113e-05	7.5122e-15	7.4822e-10	0.38714	0.61286	9.4426e-06	8.999	0.00099089	4.5077e-12	7.5123e-12	0.00074413	0.99824	0.98271	0.017238	2.3492e-05	0.002152	0.61459	7.9958e-10	9.9986e-15
2.783	7.1988		0.97947	0.020003		2.0435e-10	0.00020435	0.0012265	0.00027736	-0.00019532	0.00037352	0.00019544	0.1	2	0.04976	7.0747e-09	0.99983	0.00017465	0.010003	0.0099966	0.0099864	3.6796e-05	7.5136e-15	7.4825e-10	0.50107	0.49893	7.4206e-06	8.999	0.0010191	4.5078e-12	7.5136e-12	0.00096267	0.99822	0.9825	0.017449	2.4085e-05	0.0017518	0.74418	7.9937e-10	1.0002e-14
3.4936	7.1984		0.97944	0.020003		2.1129e-10	0.00021129	0.0016191	0.00030766	-0.00019909	0.0003754	0.00019929	0.1	2	0.049679	8.9044e-09	0.99986	0.00014309	0.010005	0.0099954	0.0099818	4.8572e-05	7.5144e-15	7.4827e-10	0.59123	0.40877	6.258e-06	8.999	0.0010275	4.5078e-12	7.5145e-12	0.0011672	0.99822	0.98244	0.01751	2.426e-05	0.0014352	0.85019	7.9916e-10	1.0007e-14
4.2042	7.198		0.97942	0.020003		2.1716e-10	0.00021716	0.0020123	0.00033694	-0.00020174	0.00037513	0.00020204	0.1	2	0.049594	1.0744e-08	0.99988	0.00011809	0.010006	0.0099942	0.0099771	6.037e-05	7.5151e-15	7.4829e-10	0.66266	0.33734	5.5531e-06	8.999	0.0010298	4.5078e-12	7.5152e-12	0.0013588	0.99821	0.98242	0.017527	2.4308e-05	0.0011843	0.93753	7.9894e-10	1.0014e-14
5.2042	7.1974		0.97939	0.020003		2.2496e-10	0.00022496	0.0025657	0.00037767	-0.00020493	0.00037387	0.00020541	0.1	2	0.049469	1.335e-08	0.99991	9.204e-05	0.010008	0.0099924	0.0099706	7.697e-05	7.516e-15	7.4831e-10	0.73707	0.26293	5.0606e-06	8.999	0.0010305	4.5078e-12	7.5161e-12	0.0016059	0.99821	0.98242	0.017532	2.4322e-05	0.00092285	1.0344	7.9865e-10	1.0026e-14
6.2042	7.1969		0.97936	0.020003		2.3264e-10	0.00023264	0.0031185	0.00041826	-0.00020794	0.00037243	0.00020864	0.1	2	0.049339	1.5975e-08	0.99993	7.303e-05	0.01001	0.0099907	0.0099641	9.3556e-05	7.5169e-15	7.4833e-10	0.79138	0.20862	4.7122e-06	8.999	0.0010306	4.5078e-12	7.517e-12	0.0018318	0.99821	0.98242	0.017533	2.4325e-05	0.00073208	1.1111	7.9835e-10	1.0043e-14
7.2042	7.1963		0.97933	0.020003		2.4029e-10	0.00024029	0.0036709	0.00045879	-0.00021085	0.00037099	0.0002118	0.1	2	0.049206	1.8619e-08	0.99994	5.9203e-05	0.010011	0.009989	0.0099577	0.00011013	7.5178e-15	7.4835e-10	0.83088	0.16912	4.4838e-06	8.999	0.0010306	4.5078e-12	7.5179e-12	0.0020383	0.99821	0.98242	0.017533	2.4325e-05	0.00059332	1.173	7.9806e-10	1.0063e-14
8.2042	7.1958		0.9793	0.020003		2.4793e-10	0.00024793	0.0042228	0.00049928	-0.0002137	0.00036957	0.00021493	0.1	2	0.049071	2.1279e-08	0.99995	4.8678e-05	0.010013	0.0099872	0.0099513	0.00012668	7.5187e-15	7.4838e-10	0.86094	0.13906	4.3479e-06	8.999	0.0010307	4.5078e-12	7.5188e-12	0.00223	0.99821	0.98242	0.017533	2.4325e-05	0.0004877	1.2255	7.9777e-10	1.0086e-14
9.2042	7.1952		0.97927	0.020003		2.5555e-10	0.00025555	0.0047742	0.00053973	-0.00021648	0.00036817	0.00021802	0.1	2	0.048935	2.3956e-08	0.99996	4.0917e-05	0.010015	0.0099855	0.0099449	0.00014323	7.5196e-15	7.484e-10	0.88311	0.11689	4.2064e-06	8.999	0.0010307	4.5078e-12	7.5197e-12	0.0024067	0.99821	0.98242	0.017533	2.4326e-05	0.00040982	1.2701	7.9748e-10	1.0112e-14
10.2042	7.1947		0.97924	0.020003		2.6317e-10	0.00026317	0.005325	0.00058013	-0.00021918	0.00036681	0.00022107	0.1	2	0.048797	2.6652e-08	0.99996	3.5371e-05	0.010017	0.0099837	0.0099385	0.00015975	7.5205e-15	7.4842e-10	0.89895	0.10105	4.1471e-06	8.999	0.0010307	4.5078e-12	7.5205e-12	0.0025686	0.99821	0.98242	0.017533	2.4326e-05	0.00035416	1.3084	7.972e-10	1.0143e-14
11.2042	7.1941		0.97921	0.020004		2.7077e-10	0.00027077	0.0058753	0.00062049	-0.00022181	0.00036547	0.00022408	0.1	2	0.048659	2.9368e-08	0.99997	3.1475e-05	0.010019	0.009982	0.0099321	0.00017626	7.5214e-15	7.4844e-10	0.91008	0.089922	4.1176e-06	8.999	0.0010308	4.5078e-12	7.5214e-12	0.0027166	0.99821	0.98242	0.017533	2.4326e-05	0.00031507	1.342	7.9691e-10	1.0177e-14
12.2042	7.1936		0.97918	0.020004		2.7835e-10	0.00027835	0.0064251	0.0006608	-0.00022437	0.00036416	0.00022704	0.1	2	0.048521	3.2103e-08	0.99997	2.8753e-05	0.010021	0.0099802	0.0099258	0.00019275	7.5223e-15	7.4846e-10	0.91785	0.082149	4.0806e-06	8.999	0.0010308	4.5078e-12	7.5223e-12	0.0028519	0.99821	0.98242	0.017533	2.4327e-05	0.00028776	1.3722	7.9663e-10	1.0215e-14
13.2042	7.193		0.97914	0.020004		2.8593e-10	0.00028593	0.0069743	0.00070106	-0.00022685	0.00036288	0.00022997	0.1	2	0.048382	3.4858e-08	0.99997	2.6871e-05	0.010023	0.0099784	0.0099195	0.00020923	7.5231e-15	7.4849e-10	0.92323	0.076771	4.041e-06	8.999	0.0010308	4.5078e-12	7.5232e-12	0.0029758	0.99821	0.98242	0.017533	2.4327e-05	0.00026886	1.4	7.9635e-10	1.0257e-14
14.2042	7.1925		0.97911	0.020004		2.9349e-10	0.00029349	0.007523	0.00074128	-0.00022927	0.00036162	0.00023287	0.1	2	0.048243	3.7634e-08	0.99997	2.5563e-05	0.010025	0.0099766	0.0099132	0.00022569	7.524e-15	7.4851e-10	0.92696	0.073037	4.0279e-06	8.999	0.0010309	4.5078e-12	7.5241e-12	0.0030892	0.99821	0.98242	0.017533	2.4327e-05	0.00025574	1.4261	7.9608e-10	1.0304e-14
15.2042	7.1919		0.97908	0.020004		3.0103e-10	0.00030103	0.0080711	0.00078145	-0.00023162	0.00036039	0.00023572	0.1	2	0.048105	4.0429e-08	0.99998	2.4644e-05	0.010027	0.0099748	0.0099069	0.00024213	7.5249e-15	7.4853e-10	0.92959	0.070412	4.0292e-06	8.999	0.0010309	4.5078e-12	7.5249e-12	0.0031934	0.99821	0.98242	0.017533	2.4327e-05	0.00024652	1.4512	7.958e-10	1.0354e-14
16.2042	7.1914		0.97905	0.020004		3.0857e-10	0.00030857	0.0086187	0.00082158	-0.0002339	0.00035918	0.00023854	0.1	2	0.047966	4.3244e-08	0.99998	2.3993e-05	0.010029	0.0099729	0.0099007	0.00025856	7.5258e-15	7.4855e-10	0.93145	0.068553	4.0061e-06	8.999	0.0010309	4.5078e-12	7.5258e-12	0.0032891	0.99821	0.98242	0.017533	2.4328e-05	0.00023999	1.4755	7.9553e-10	1.0409e-14
17.2042	7.1908		0.97902	0.020004		3.1609e-10	0.00031609	0.0091657	0.00086166	-0.00023613	0.000358	0.00024133	0.1	2	0.047828	4.608e-08	0.99998	2.3532e-05	0.010031	0.0099711	0.0098945	0.00027497	7.5267e-15	7.4857e-10	0.93276	0.067236	3.993e-06	8.999	0.001031	4.5078e-12	7.5267e-12	0.0033773	0.99821	0.98242	0.017534	2.4328e-05	0.00023536	1.4992	7.9526e-10	1.0469e-14
18.2042	7.1903		0.97899	0.020004		3.236e-10	0.0003236	0.0097122	0.0009017	-0.00023828	0.00035684	0.00024408	0.1	2	0.047691	4.8937e-08	0.99998	2.3204e-05	0.010033	0.0099693	0.0098883	0.00029136	7.5275e-15	7.486e-10	0.9337	0.066298	4.0016e-06	8.999	0.001031	4.5078e-12	7.5276e-12	0.0034586	0.99821	0.98242	0.017534	2.4328e-05	0.00023207	1.5226	7.95e-10	1.0533e-14
19.2042	7.1897		0.97896	0.020004		3.311e-10	0.0003311	0.010258	0.0009417	-0.00024038	0.0003557	0.00024679	0.1	2	0.047553	5.1814e-08	0.99998	2.2972e-05	0.010035	0.0099674	0.0098821	0.00030774	7.5284e-15	7.4862e-10	0.93436	0.065636	4.0062e-06	8.999	0.001031	4.5078e-12	7.5284e-12	0.0035338	0.99821	0.98242	0.017534	2.4329e-05	0.00022974	1.5457	7.9473e-10	1.0602e-14
20.2042	7.1892		0.97893	0.020004		3.3859e-10	0.00033859	0.010803	0.00098165	-0.00024242	0.00035458	0.00024948	0.1	2	0.047416	5.4711e-08	0.99998	2.2809e-05	0.010037	0.0099656	0.009876	0.0003241	7.5293e-15	7.4864e-10	0.93483	0.065171	3.9955e-06	8.999	0.0010311	4.5079e-12	7.5293e-12	0.0036033	0.99821	0.98242	0.017534	2.4329e-05	0.00022811	1.5686	7.9447e-10	1.0675e-14
21.2042	7.1887		0.9789	0.020004		3.4155e-10	0.00034155	0.011339	0.0010165	-0.00023995	0.00034469	0.00024768	0.1	2.0003	0.04728	5.763e-08	0.99998	2.2695e-05	0.010039	0.0099638	0.0098699	0.00034016	7.5296e-15	7.4865e-10	0.93516	0.064845	3.9928e-06	8.999	0.0010311	4.5079e-12	7.5297e-12	0.0036677	0.99821	0.98242	0.017534	2.4329e-05	0.00022696	1.5913	7.9421e-10	1.0754e-14
22.2042	7.1882		0.97887	0.020004		3.3881e-10	0.00033881	0.011843	0.0010437	-0.00023194	0.00032434	0.00024038	0.1	2.0015	0.047143	6.0573e-08	0.99998	2.2621e-05	0.010041	0.009962	0.0098643	0.00035529	7.5293e-15	7.4864e-10	0.93537	0.064633	3.9954e-06	8.999	0.0010311	4.5079e-12	7.5293e-12	0.0037263	0.99821	0.98242	0.017534	2.433e-05	0.00022622	1.614	7.9397e-10	1.0838e-14
23.2042	7.1877		0.97884	0.020004		3.3243e-10	0.00033243	0.012309	0.0010651	-0.00022054	0.00029786	0.0002297	0.1	2.0038	0.047008	6.3536e-08	0.99998	2.2568e-05	0.010043	0.0099603	0.009859	0.00036928	7.5286e-15	7.4862e-10	0.93552	0.064482	3.9953e-06	8.999	0.0010312	4.5078e-12	7.5286e-12	0.0037806	0.99821	0.98242	0.017534	2.433e-05	0.00022569	1.6365	7.9375e-10	1.0928e-14
24.2042	7.1872		0.97882	0.020004		3.3123e-10	0.00033123	0.012754	0.0010904	-0.00021446	0.00028249	0.00022436	0.1	2.0068	0.046872	6.6517e-08	0.99998	2.253e-05	0.010045	0.0099587	0.0098541	0.00038263	7.5284e-15	7.4862e-10	0.93563	0.064374	3.9957e-06	8.999	0.0010312	4.5078e-12	7.5285e-12	0.0038311	0.99821	0.98242	0.017534	2.433e-05	0.00022531	1.6591	7.9355e-10	1.1023e-14
25.2042	7.1868		0.97879	0.020004		3.2598e-10	0.00032598	0.013167	0.0011097	-0.00020455	0.00026002	0.00021522	0.1	2.0108	0.046737	6.9513e-08	0.99998	2.2503e-05	0.010047	0.0099572	0.0098495	0.000395	7.5278e-15	7.486e-10	0.9357	0.064295	3.9948e-06	8.999	0.0010312	4.5078e-12	7.5279e-12	0.0038781	0.99821	0.98242	0.017534	2.4331e-05	0.00022503	1.6816	7.9336e-10	1.1123e-14
26.2042	7.1864		0.97877	0.020004		3.2513e-10	0.00032513	0.013561	0.0011323	-0.00019918	0.000247	0.00021062	0.1	2.0152	0.046603	7.2526e-08	0.99998	2.2483e-05	0.010049	0.0099558	0.0098452	0.00040683	7.5277e-15	7.486e-10	0.93576	0.064238	3.9954e-06	8.999	0.0010312	4.5078e-12	7.5278e-12	0.0039218	0.99821	0.98242	0.017534	2.4331e-05	0.00022483	1.7041	7.9319e-10	1.1228e-14
27.2042	7.1861		0.97875	0.020004		3.2056e-10	0.00032056	0.013927	0.0011495	-0.00019028	0.00022737	0.0002025	0.1	2.0206	0.046469	7.5552e-08	0.99998	2.2468e-05	0.010051	0.0099544	0.0098412	0.0004178	7.5272e-15	7.4859e-10	0.9358	0.064197	3.9943e-06	8.999	0.0010313	4.5078e-12	7.5272e-12	0.0039625	0.99821	0.98242	0.017534	2.4331e-05	0.00022468	1.7266	7.9303e-10	1.1338e-14
28.2042	7.1857		0.97873	0.020004		3.1988e-10	0.00031988	0.014276	0.0011697	-0.00018539	0.0002161	0.0001984	0.1	2.0264	0.046335	7.8592e-08	0.99998	2.2458e-05	0.010052	0.0099531	0.0098374	0.00042829	7.5271e-15	7.4858e-10	0.93583	0.064166	3.9952e-06	8.999	0.0010313	4.5078e-12	7.5271e-12	0.0040004	0.99821	0.98242	0.017534	2.4331e-05	0.00022458	1.749	7.9288e-10	1.1453e-14
29.2042	7.1854		0.97871	0.020004		3.1588e-10	0.00031588	0.014601	0.001185	-0.00017735	0.00019892	0.00019116	0.1	2.0329	0.046202	8.1645e-08	0.99998	2.245e-05	0.010054	0.0099519	0.009834	0.00043803	7.5266e-15	7.4857e-10	0.93586	0.064145	3.9938e-06	8.999	0.0010313	4.5078e-12	7.5267e-12	0.0040358	0.99821	0.98242	0.017534	2.4332e-05	0.0002245	1.7715	7.9275e-10	1.1573e-14
30.2042	7.1851		0.97869	0.020004		3.1531e-10	0.00031531	0.014912	0.0012029	-0.00017285	0.00018911	0.00018748	0.1	2.0399	0.046069	8.4711e-08	0.99998	2.2445e-05	0.010055	0.0099507	0.0098307	0.00044735	7.5266e-15	7.4857e-10	0.93587	0.064129	3.9953e-06	8.999	0.0010313	4.5078e-12	7.5266e-12	0.0040687	0.99821	0.98242	0.017535	2.4332e-05	0.00022445	1.7939	7.9262e-10	1.1699e-14
31.2042	7.1848		0.97868	0.020004		3.1182e-10	0.00031182	0.015201	0.0012166	-0.00016559	0.0001741	0.00018103	0.1	2.0475	0.045936	8.7787e-08	0.99998	2.244e-05	0.010057	0.0099495	0.0098276	0.00045602	7.5262e-15	7.4856e-10	0.93588	0.064117	3.9935e-06	8.999	0.0010313	4.5078e-12	7.5262e-12	0.0040994	0.99821	0.98242	0.017535	2.4332e-05	0.00022441	1.8164	7.9251e-10	1.183e-14
32.2042	7.1845		0.97866	0.020004		3.1133e-10	0.00031133	0.015477	0.0012326	-0.00016144	0.00016552	0.00017769	0.1	2.0555	0.045804	9.0874e-08	0.99998	2.2438e-05	0.010058	0.0099484	0.0098247	0.00046431	7.5261e-15	7.4856e-10	0.93589	0.064109	3.9955e-06	8.999	0.0010314	4.5078e-12	7.5261e-12	0.0041281	0.99821	0.98242	0.017535	2.4332e-05	0.00022438	1.8388	7.924e-10	1.1966e-14
33.2042	7.1843		0.97864	0.020004		3.083e-10	0.0003083	0.015734	0.0012448	-0.00015488	0.00015243	0.00017196	0.1	2.0641	0.045672	9.3972e-08	0.99998	2.2435e-05	0.01006	0.0099474	0.009822	0.00047203	7.5257e-15	7.4855e-10	0.9359	0.064103	3.993e-06	8.999	0.0010314	4.5078e-12	7.5258e-12	0.0041548	0.99821	0.98242	0.017535	2.4332e-05	0.00022435	1.8612	7.923e-10	1.2108e-14
34.2042	7.184		0.97863	0.020004		3.0786e-10	0.00030786	0.015981	0.0012591	-0.00015102	0.00014491	0.00016891	0.1	2.073	0.045541	9.7079e-08	0.99998	2.2434e-05	0.010061	0.0099464	0.0098195	0.00047942	7.5257e-15	7.4855e-10	0.9359	0.064098	3.9959e-06	8.999	0.0010314	4.5078e-12	7.5257e-12	0.0041798	0.99821	0.98242	0.017535	2.4332e-05	0.00022434	1.8837	7.9222e-10	1.2255e-14
35.2042	7.1838		0.97862	0.020004		3.0525e-10	0.00030525	0.01621	0.0012701	-0.00014511	0.00013352	0.00016382	0.1	2.0824	0.04541	1.0019e-07	0.99998	2.2433e-05	0.010062	0.0099454	0.0098172	0.0004863	7.5254e-15	7.4854e-10	0.93591	0.064095	3.9925e-06	8.999	0.0010314	4.5078e-12	7.5254e-12	0.0042031	0.99821	0.98242	0.017535	2.4333e-05	0.00022433	1.9061	7.9213e-10	1.2407e-14
36.2042	7.1836		0.9786	0.020004		3.0486e-10	0.00030486	0.01643	0.0012828	-0.00014151	0.00012691	0.00016103	0.1	2.092	0.04528	1.0332e-07	0.99998	2.2432e-05	0.010063	0.0099445	0.009815	0.00049289	7.5253e-15	7.4854e-10	0.93591	0.064093	3.9964e-06	8.999	0.0010314	4.5078e-12	7.5254e-12	0.0042248	0.99821	0.98242	0.017535	2.4333e-05	0.00022432	1.9285	7.9206e-10	1.2565e-14
37.2042	7.1834		0.97859	0.020004		3.0262e-10	0.00030262	0.016635	0.0012928	-0.00013617	0.00011703	0.00015651	0.1	2.1022	0.045149	1.0645e-07	0.99998	2.2431e-05	0.010065	0.0099436	0.0098129	0.00049905	7.5251e-15	7.4854e-10	0.93591	0.064091	3.9918e-06	8.999	0.0010314	4.5078e-12	7.5251e-12	0.0042452	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.951	7.9199e-10	1.2728e-14
38.2042	7.1832		0.97858	0.020004		3.0226e-10	0.00030226	0.016831	0.0013041	-0.00013279	0.0001112	0.00015395	0.1	2.1125	0.04502	1.0959e-07	0.99998	2.2431e-05	0.010066	0.0099428	0.009811	0.00050494	7.525e-15	7.4853e-10	0.93591	0.06409	3.9972e-06	8.999	0.0010314	4.5078e-12	7.5251e-12	0.0042642	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.9734	7.9193e-10	1.2896e-14
39.2042	7.183		0.97857	0.020004		3.0034e-10	0.00030034	0.017015	0.0013131	-0.00012797	0.00010264	0.00014993	0.1	2.1233	0.04489	1.1274e-07	0.99998	2.2431e-05	0.010067	0.009942	0.0098092	0.00051045	7.5248e-15	7.4853e-10	0.93591	0.064089	3.9908e-06	8.999	0.0010314	4.5078e-12	7.5249e-12	0.004282	0.99821	0.98242	0.017535	2.4333e-05	0.00022431	1.9958	7.9187e-10	1.307e-14
40.2042	7.1828		0.97856	0.020004		3.0001e-10	0.00030001	0.017191	0.0013233	-0.0001248	9.749e-05	0.00014757	0.1	2.1343	0.044761	1.1589e-07	0.99998	2.243e-05	0.010068	0.0099412	0.0098075	0.00051573	7.5248e-15	7.4853e-10	0.93591	0.064088	3.9983e-06	8.999	0.0010315	4.5078e-12	7.5248e-12	0.0042987	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0182	7.9182e-10	1.3249e-14
41.2042	7.1826		0.97855	0.020004		2.9838e-10	0.00029838	0.017356	0.0013314	-0.00012044	9.0084e-05	0.00014401	0.1	2.1456	0.044633	1.1905e-07	0.99998	2.243e-05	0.010069	0.0099405	0.0098059	0.00052067	7.5246e-15	7.4852e-10	0.93591	0.064088	3.9895e-06	8.999	0.0010315	4.5078e-12	7.5246e-12	0.0043142	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0407	7.9177e-10	1.3434e-14
42.2042	7.1825		0.97854	0.020004		2.9807e-10	0.00029807	0.017513	0.0013405	-0.00011747	8.5531e-05	0.00014183	0.1	2.1571	0.044504	1.2221e-07	0.99998	2.243e-05	0.01007	0.0099397	0.0098044	0.0005254	7.5246e-15	7.4852e-10	0.93591	0.064087	3.9998e-06	8.999	0.0010315	4.5078e-12	7.5246e-12	0.0043288	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0631	7.9173e-10	1.3624e-14
43.2042	7.1823		0.97853	0.020004		2.967e-10	0.0002967	0.017662	0.001348	-0.00011352	7.9139e-05	0.00013867	0.1	2.1689	0.044377	1.2538e-07	0.99998	2.243e-05	0.010071	0.0099391	0.009803	0.00052985	7.5244e-15	7.4852e-10	0.93591	0.064087	3.9877e-06	8.999	0.0010315	4.5078e-12	7.5244e-12	0.0043425	0.99821	0.98242	0.017535	2.4333e-05	0.0002243	2.0855	7.9169e-10	1.3819e-14
44.2042	7.1822		0.97852	0.020004		2.9641e-10	0.00029641	0.017803	0.0013561	-0.00011071	7.5107e-05	0.00013665	0.1	2.1809	0.044249	1.2856e-07	0.99998	2.243e-05	0.010072	0.0099384	0.0098017	0.0005341	7.5244e-15	7.4852e-10	0.93591	0.064087	4.002e-06	8.999	0.0010315	4.5078e-12	7.5244e-12	0.0043553	0.99821	0.98242	0.017535	2.4334e-05	0.0002243	2.108	7.9166e-10	1.402e-14
